Entity,Code,Date,Containment and Health Index (OxBSG)
Bulgaria,BGR,2020-07-29,34.85
Bulgaria,BGR,2020-07-30,37.12
Bulgaria,BGR,2020-07-31,41.67
Bulgaria,BGR,2020-08-01,41.67
Bulgaria,BGR,2020-08-02,41.67
Bulgaria,BGR,2020-08-03,39.39
Bulgaria,BGR,2020-08-04,37.12
Bulgaria,BGR,2020-08-05,37.12
Bulgaria,BGR,2020-08-06,37.12
Bulgaria,BGR,2020-08-07,37.12
Bulgaria,BGR,2020-08-08,37.12
Bulgaria,BGR,2020-08-09,37.12
Bulgaria,BGR,2020-08-10,37.12
Bulgaria,BGR,2020-08-11,37.12
Bulgaria,BGR,2020-08-12,37.12
Bulgaria,BGR,2020-08-13,37.12
Bulgaria,BGR,2020-08-14,37.12
Bulgaria,BGR,2020-08-15,37.12
Bulgaria,BGR,2020-08-16,37.12
Bulgaria,BGR,2020-08-17,37.12
Bulgaria,BGR,2020-08-18,37.12
Bulgaria,BGR,2020-08-19,37.12
Bulgaria,BGR,2020-08-20,37.12
Bulgaria,BGR,2020-08-21,37.12
Bulgaria,BGR,2020-08-22,37.12
Bulgaria,BGR,2020-08-23,37.12
Bulgaria,BGR,2020-08-24,37.12
Bulgaria,BGR,2020-08-25,37.12
Bulgaria,BGR,2020-08-26,37.12
Bulgaria,BGR,2020-08-27,37.12
Bulgaria,BGR,2020-08-28,37.12
Bulgaria,BGR,2020-08-29,37.12
Bulgaria,BGR,2020-08-30,37.12
Bulgaria,BGR,2020-08-31,43.94
Bulgaria,BGR,2020-09-01,43.94
Bulgaria,BGR,2020-09-02,43.94
Bulgaria,BGR,2020-09-03,43.94
Bulgaria,BGR,2020-09-04,43.94
Bulgaria,BGR,2020-09-05,43.94
Bulgaria,BGR,2020-09-06,43.94
Bulgaria,BGR,2020-09-07,43.94
Bulgaria,BGR,2020-09-08,43.94
Bulgaria,BGR,2020-09-09,43.94
Bulgaria,BGR,2020-09-10,43.94
Bulgaria,BGR,2020-09-11,43.94
Bulgaria,BGR,2020-09-12,43.94
Bulgaria,BGR,2020-09-13,43.94
Bulgaria,BGR,2020-09-14,43.94
Bulgaria,BGR,2020-09-15,40.91
Bulgaria,BGR,2020-09-16,40.91
Bulgaria,BGR,2020-09-17,40.91
Bulgaria,BGR,2020-09-18,40.91
Bulgaria,BGR,2020-09-19,40.91
Bulgaria,BGR,2020-09-20,40.91
Bulgaria,BGR,2020-09-21,40.91
Bulgaria,BGR,2020-09-22,40.91
Bulgaria,BGR,2020-09-23,40.91
Burkina Faso,BFA,2020-01-01,0
Burkina Faso,BFA,2020-01-02,0
Burkina Faso,BFA,2020-01-03,0
Burkina Faso,BFA,2020-01-04,0
Burkina Faso,BFA,2020-01-05,0
Burkina Faso,BFA,2020-01-06,0
Burkina Faso,BFA,2020-01-07,0
Burkina Faso,BFA,2020-01-08,0
Burkina Faso,BFA,2020-01-09,0
Burkina Faso,BFA,2020-01-10,0
Burkina Faso,BFA,2020-01-11,0
Burkina Faso,BFA,2020-01-12,0
Burkina Faso,BFA,2020-01-13,0
Burkina Faso,BFA,2020-01-14,0
Burkina Faso,BFA,2020-01-15,0
Burkina Faso,BFA,2020-01-16,0
Burkina Faso,BFA,2020-01-17,0
Burkina Faso,BFA,2020-01-18,0
Burkina Faso,BFA,2020-01-19,0
Burkina Faso,BFA,2020-01-20,0
Burkina Faso,BFA,2020-01-21,0
Burkina Faso,BFA,2020-01-22,0
Burkina Faso,BFA,2020-01-23,0
Burkina Faso,BFA,2020-01-24,0
Burkina Faso,BFA,2020-01-25,0
Burkina Faso,BFA,2020-01-26,0
Burkina Faso,BFA,2020-01-27,0
Burkina Faso,BFA,2020-01-28,0
Burkina Faso,BFA,2020-01-29,0
Burkina Faso,BFA,2020-01-30,0
Burkina Faso,BFA,2020-01-31,0
Burkina Faso,BFA,2020-02-01,0
Burkina Faso,BFA,2020-02-02,0
Burkina Faso,BFA,2020-02-03,0
Burkina Faso,BFA,2020-02-04,0
Burkina Faso,BFA,2020-02-05,3.03
Burkina Faso,BFA,2020-02-06,3.03
Burkina Faso,BFA,2020-02-07,3.03
Burkina Faso,BFA,2020-02-08,3.03
Burkina Faso,BFA,2020-02-09,3.03
Burkina Faso,BFA,2020-02-10,3.03
Burkina Faso,BFA,2020-02-11,3.03
Burkina Faso,BFA,2020-02-12,3.03
Burkina Faso,BFA,2020-02-13,3.03
Burkina Faso,BFA,2020-02-14,3.03
Burkina Faso,BFA,2020-02-15,3.03
Burkina Faso,BFA,2020-02-16,3.03
Burkina Faso,BFA,2020-02-17,3.03
Burkina Faso,BFA,2020-02-18,3.03
Burkina Faso,BFA,2020-02-19,3.03
Burkina Faso,BFA,2020-02-20,3.03
Burkina Faso,BFA,2020-02-21,3.03
Burkina Faso,BFA,2020-02-22,3.03
Burkina Faso,BFA,2020-02-23,3.03
Burkina Faso,BFA,2020-02-24,3.03
Burkina Faso,BFA,2020-02-25,3.03
Burkina Faso,BFA,2020-02-26,3.03
Burkina Faso,BFA,2020-02-27,3.03
Burkina Faso,BFA,2020-02-28,3.03
Burkina Faso,BFA,2020-02-29,3.03
Burkina Faso,BFA,2020-03-01,3.03
Burkina Faso,BFA,2020-03-02,3.03
Burkina Faso,BFA,2020-03-03,3.03
Burkina Faso,BFA,2020-03-04,3.03
Burkina Faso,BFA,2020-03-05,3.03
Burkina Faso,BFA,2020-03-06,3.03
Burkina Faso,BFA,2020-03-07,3.03
Burkina Faso,BFA,2020-03-08,3.03
Burkina Faso,BFA,2020-03-09,12.12
Burkina Faso,BFA,2020-03-10,12.12
Burkina Faso,BFA,2020-03-11,12.12
Burkina Faso,BFA,2020-03-12,21.21
Burkina Faso,BFA,2020-03-13,21.21
Burkina Faso,BFA,2020-03-14,21.21
Burkina Faso,BFA,2020-03-15,21.21
Burkina Faso,BFA,2020-03-16,39.39
Burkina Faso,BFA,2020-03-17,39.39
Burkina Faso,BFA,2020-03-18,39.39
Burkina Faso,BFA,2020-03-19,39.39
Burkina Faso,BFA,2020-03-20,39.39
Burkina Faso,BFA,2020-03-21,71.97
Burkina Faso,BFA,2020-03-22,71.97
Burkina Faso,BFA,2020-03-23,81.06
Burkina Faso,BFA,2020-03-24,81.06
Burkina Faso,BFA,2020-03-25,81.06
Burkina Faso,BFA,2020-03-26,81.06
Burkina Faso,BFA,2020-03-27,81.06
Burkina Faso,BFA,2020-03-28,81.06
Burkina Faso,BFA,2020-03-29,81.06
Burkina Faso,BFA,2020-03-30,81.06
Burkina Faso,BFA,2020-03-31,81.06
Burkina Faso,BFA,2020-04-01,81.06
Burkina Faso,BFA,2020-04-02,81.06
Burkina Faso,BFA,2020-04-03,81.06
Burkina Faso,BFA,2020-04-04,81.06
Burkina Faso,BFA,2020-04-05,81.06
Burkina Faso,BFA,2020-04-06,81.06
Burkina Faso,BFA,2020-04-07,81.06
Burkina Faso,BFA,2020-04-08,81.06
Burkina Faso,BFA,2020-04-09,81.06
Burkina Faso,BFA,2020-04-10,81.06
Burkina Faso,BFA,2020-04-11,81.06
Burkina Faso,BFA,2020-04-12,81.06
Burkina Faso,BFA,2020-04-13,81.06
Burkina Faso,BFA,2020-04-14,81.06
Burkina Faso,BFA,2020-04-15,81.06
Burkina Faso,BFA,2020-04-16,81.06
Burkina Faso,BFA,2020-04-17,81.06
Burkina Faso,BFA,2020-04-18,81.06
Burkina Faso,BFA,2020-04-19,81.06
Burkina Faso,BFA,2020-04-20,81.06
Burkina Faso,BFA,2020-04-21,81.06
Burkina Faso,BFA,2020-04-22,81.06
Burkina Faso,BFA,2020-04-23,81.06
Burkina Faso,BFA,2020-04-24,81.06
Burkina Faso,BFA,2020-04-25,81.06
Burkina Faso,BFA,2020-04-26,81.06
Burkina Faso,BFA,2020-04-27,81.06
Burkina Faso,BFA,2020-04-28,81.06
Burkina Faso,BFA,2020-04-29,81.06
Burkina Faso,BFA,2020-04-30,81.06
Burkina Faso,BFA,2020-05-01,81.06
Burkina Faso,BFA,2020-05-02,81.06
Burkina Faso,BFA,2020-05-03,81.06
Burkina Faso,BFA,2020-05-04,85.61
Burkina Faso,BFA,2020-05-05,67.42
Burkina Faso,BFA,2020-05-06,67.42
Burkina Faso,BFA,2020-05-07,67.42
Burkina Faso,BFA,2020-05-08,67.42
Burkina Faso,BFA,2020-05-09,67.42
Burkina Faso,BFA,2020-05-10,67.42
Burkina Faso,BFA,2020-05-11,67.42
Burkina Faso,BFA,2020-05-12,67.42
Burkina Faso,BFA,2020-05-13,67.42
Burkina Faso,BFA,2020-05-14,61.36
Burkina Faso,BFA,2020-05-15,61.36
Burkina Faso,BFA,2020-05-16,61.36
Burkina Faso,BFA,2020-05-17,61.36
Burkina Faso,BFA,2020-05-18,61.36
Burkina Faso,BFA,2020-05-19,61.36
Burkina Faso,BFA,2020-05-20,61.36
Burkina Faso,BFA,2020-05-21,61.36
Burkina Faso,BFA,2020-05-22,61.36
Burkina Faso,BFA,2020-05-23,61.36
Burkina Faso,BFA,2020-05-24,61.36
Burkina Faso,BFA,2020-05-25,61.36
Burkina Faso,BFA,2020-05-26,61.36
Burkina Faso,BFA,2020-05-27,61.36
Burkina Faso,BFA,2020-05-28,61.36
Burkina Faso,BFA,2020-05-29,61.36
Burkina Faso,BFA,2020-05-30,61.36
Burkina Faso,BFA,2020-05-31,61.36
Burkina Faso,BFA,2020-06-01,49.24
Burkina Faso,BFA,2020-06-02,49.24
Burkina Faso,BFA,2020-06-03,49.24
Burkina Faso,BFA,2020-06-04,49.24
Burkina Faso,BFA,2020-06-05,49.24
Burkina Faso,BFA,2020-06-06,49.24
Burkina Faso,BFA,2020-06-07,49.24
Burkina Faso,BFA,2020-06-08,49.24
Burkina Faso,BFA,2020-06-09,49.24
Burkina Faso,BFA,2020-06-10,49.24
Burkina Faso,BFA,2020-06-11,49.24
Burkina Faso,BFA,2020-06-12,49.24
Burkina Faso,BFA,2020-06-13,49.24
Burkina Faso,BFA,2020-06-14,49.24
Burkina Faso,BFA,2020-06-15,49.24
Burkina Faso,BFA,2020-06-16,49.24
Burkina Faso,BFA,2020-06-17,49.24
Burkina Faso,BFA,2020-06-18,49.24
Burkina Faso,BFA,2020-06-19,49.24
Burkina Faso,BFA,2020-06-20,49.24
Burkina Faso,BFA,2020-06-21,49.24
Burkina Faso,BFA,2020-06-22,49.24
Burkina Faso,BFA,2020-06-23,49.24
Burkina Faso,BFA,2020-06-24,49.24
Burkina Faso,BFA,2020-06-25,49.24
Burkina Faso,BFA,2020-06-26,49.24
Burkina Faso,BFA,2020-06-27,49.24
Burkina Faso,BFA,2020-06-28,49.24
Burkina Faso,BFA,2020-06-29,49.24
Burkina Faso,BFA,2020-06-30,49.24
Burkina Faso,BFA,2020-07-01,49.24
Burkina Faso,BFA,2020-07-02,49.24
Burkina Faso,BFA,2020-07-03,49.24
Burkina Faso,BFA,2020-07-04,49.24
Burkina Faso,BFA,2020-07-05,49.24
Burkina Faso,BFA,2020-07-06,49.24
Burkina Faso,BFA,2020-07-07,49.24
Burkina Faso,BFA,2020-07-08,49.24
Burkina Faso,BFA,2020-07-09,49.24
Burkina Faso,BFA,2020-07-10,49.24
Burkina Faso,BFA,2020-07-11,49.24
Burkina Faso,BFA,2020-07-12,49.24
Burkina Faso,BFA,2020-07-13,49.24
Burkina Faso,BFA,2020-07-14,49.24
Burkina Faso,BFA,2020-07-15,49.24
Burkina Faso,BFA,2020-07-16,49.24
Burkina Faso,BFA,2020-07-17,49.24
Burkina Faso,BFA,2020-07-18,49.24
Burkina Faso,BFA,2020-07-19,49.24
Burkina Faso,BFA,2020-07-20,49.24
Burkina Faso,BFA,2020-07-21,49.24
Burkina Faso,BFA,2020-07-22,49.24
Burkina Faso,BFA,2020-07-23,49.24
Burkina Faso,BFA,2020-07-24,49.24
Burkina Faso,BFA,2020-07-25,49.24
Burkina Faso,BFA,2020-07-26,49.24
Burkina Faso,BFA,2020-07-27,49.24
Burkina Faso,BFA,2020-07-28,49.24
Burkina Faso,BFA,2020-07-29,49.24
Burkina Faso,BFA,2020-07-30,49.24
Burkina Faso,BFA,2020-07-31,58.33
Burkina Faso,BFA,2020-08-01,58.33
Burkina Faso,BFA,2020-08-02,58.33
Burkina Faso,BFA,2020-08-03,58.33
Burkina Faso,BFA,2020-08-04,58.33
Burkina Faso,BFA,2020-08-05,58.33
Burkina Faso,BFA,2020-08-06,58.33
Burkina Faso,BFA,2020-08-07,58.33
Burkina Faso,BFA,2020-08-08,58.33
Burkina Faso,BFA,2020-08-09,51.52
Burkina Faso,BFA,2020-08-10,51.52
Burkina Faso,BFA,2020-08-11,51.52
Burkina Faso,BFA,2020-08-12,51.52
Burkina Faso,BFA,2020-08-13,51.52
Burkina Faso,BFA,2020-08-14,51.52
Burkina Faso,BFA,2020-08-15,51.52
Burkina Faso,BFA,2020-08-16,51.52
Burkina Faso,BFA,2020-08-17,51.52
Burkina Faso,BFA,2020-08-18,51.52
Burkina Faso,BFA,2020-08-19,51.52
Burkina Faso,BFA,2020-08-20,51.52
Burkina Faso,BFA,2020-08-21,51.52
Burkina Faso,BFA,2020-08-22,51.52
Burkina Faso,BFA,2020-08-23,51.52
Burkina Faso,BFA,2020-08-24,51.52
Burkina Faso,BFA,2020-08-25,51.52
Burkina Faso,BFA,2020-08-26,51.52
Burkina Faso,BFA,2020-08-27,51.52
Burkina Faso,BFA,2020-08-28,51.52
Burkina Faso,BFA,2020-08-29,51.52
Burkina Faso,BFA,2020-08-30,51.52
Burkina Faso,BFA,2020-08-31,51.52
Burkina Faso,BFA,2020-09-01,51.52
Burkina Faso,BFA,2020-09-02,51.52
Burkina Faso,BFA,2020-09-03,51.52
Burkina Faso,BFA,2020-09-04,51.52
Burkina Faso,BFA,2020-09-05,51.52
Burkina Faso,BFA,2020-09-06,51.52
Burkina Faso,BFA,2020-09-07,51.52
Burkina Faso,BFA,2020-09-08,51.52
Burkina Faso,BFA,2020-09-09,51.52
Burkina Faso,BFA,2020-09-10,47.73
Burkina Faso,BFA,2020-09-11,47.73
Burkina Faso,BFA,2020-09-12,47.73
Burkina Faso,BFA,2020-09-13,47.73
Burkina Faso,BFA,2020-09-14,47.73
Burkina Faso,BFA,2020-09-15,47.73
Burkina Faso,BFA,2020-09-16,47.73
Burkina Faso,BFA,2020-09-17,47.73
Burkina Faso,BFA,2020-09-18,47.73
Burkina Faso,BFA,2020-09-19,47.73
Burkina Faso,BFA,2020-09-20,47.73
Burkina Faso,BFA,2020-09-21,47.73
Burkina Faso,BFA,2020-09-22,47.73
Burkina Faso,BFA,2020-09-23,47.73
Burkina Faso,BFA,2020-09-24,47.73
Burkina Faso,BFA,2020-09-25,47.73
Burkina Faso,BFA,2020-09-26,47.73
Burkina Faso,BFA,2020-09-27,47.73
Burkina Faso,BFA,2020-09-28,47.73
Burkina Faso,BFA,2020-09-29,47.73
Burkina Faso,BFA,2020-09-30,47.73
Burkina Faso,BFA,2020-10-01,47.73
Burundi,BDI,2020-01-01,0
Burundi,BDI,2020-01-02,0
Burundi,BDI,2020-01-03,0
Burundi,BDI,2020-01-04,0
Burundi,BDI,2020-01-05,0
Burundi,BDI,2020-01-06,0
Burundi,BDI,2020-01-07,0
Burundi,BDI,2020-01-08,0
Burundi,BDI,2020-01-09,0
Burundi,BDI,2020-01-10,0
Burundi,BDI,2020-01-11,0
Burundi,BDI,2020-01-12,0
Burundi,BDI,2020-01-13,0
Burundi,BDI,2020-01-14,0
Burundi,BDI,2020-01-15,0
Burundi,BDI,2020-01-16,0
Burundi,BDI,2020-01-17,0
Burundi,BDI,2020-01-18,0
Burundi,BDI,2020-01-19,0
Burundi,BDI,2020-01-20,0
Burundi,BDI,2020-01-21,0
Burundi,BDI,2020-01-22,0
Burundi,BDI,2020-01-23,0
Burundi,BDI,2020-01-24,0
Burundi,BDI,2020-01-25,0
Burundi,BDI,2020-01-26,0
Burundi,BDI,2020-01-27,0
Burundi,BDI,2020-01-28,0
Burundi,BDI,2020-01-29,0
Burundi,BDI,2020-01-30,0
Burundi,BDI,2020-01-31,0
Burundi,BDI,2020-02-01,4.55
Burundi,BDI,2020-02-02,4.55
Burundi,BDI,2020-02-03,4.55
Burundi,BDI,2020-02-04,4.55
Burundi,BDI,2020-02-05,4.55
Burundi,BDI,2020-02-06,4.55
Burundi,BDI,2020-02-07,4.55
Burundi,BDI,2020-02-08,4.55
Burundi,BDI,2020-02-09,4.55
Burundi,BDI,2020-02-10,4.55
Burundi,BDI,2020-02-11,4.55
Burundi,BDI,2020-02-12,4.55
Burundi,BDI,2020-02-13,4.55
Burundi,BDI,2020-02-14,4.55
Burundi,BDI,2020-02-15,4.55
Burundi,BDI,2020-02-16,4.55
Burundi,BDI,2020-02-17,4.55
Burundi,BDI,2020-02-18,4.55
Burundi,BDI,2020-02-19,4.55
Burundi,BDI,2020-02-20,4.55
Burundi,BDI,2020-02-21,4.55
Burundi,BDI,2020-02-22,4.55
Burundi,BDI,2020-02-23,4.55
Burundi,BDI,2020-02-24,4.55
Burundi,BDI,2020-02-25,4.55
Burundi,BDI,2020-02-26,4.55
Burundi,BDI,2020-02-27,4.55
Burundi,BDI,2020-02-28,4.55
Burundi,BDI,2020-02-29,4.55
Burundi,BDI,2020-03-01,4.55
Burundi,BDI,2020-03-02,4.55
Burundi,BDI,2020-03-03,4.55
Burundi,BDI,2020-03-04,4.55
Burundi,BDI,2020-03-05,9.09
Burundi,BDI,2020-03-06,9.09
Burundi,BDI,2020-03-07,9.09
Burundi,BDI,2020-03-08,9.09
Burundi,BDI,2020-03-09,9.09
Burundi,BDI,2020-03-10,9.09
Burundi,BDI,2020-03-11,9.09
Burundi,BDI,2020-03-12,9.09
Burundi,BDI,2020-03-13,9.09
Burundi,BDI,2020-03-14,9.09
Burundi,BDI,2020-03-15,9.09
Burundi,BDI,2020-03-16,9.09
Burundi,BDI,2020-03-17,9.09
Burundi,BDI,2020-03-18,9.09
Burundi,BDI,2020-03-19,9.09
Burundi,BDI,2020-03-20,9.09
Burundi,BDI,2020-03-21,9.09
Burundi,BDI,2020-03-22,11.36
Burundi,BDI,2020-03-23,11.36
Burundi,BDI,2020-03-24,11.36
Burundi,BDI,2020-03-25,11.36
Burundi,BDI,2020-03-26,11.36
Burundi,BDI,2020-03-27,11.36
Burundi,BDI,2020-03-28,11.36
Burundi,BDI,2020-03-29,11.36
Burundi,BDI,2020-03-30,11.36
Burundi,BDI,2020-03-31,14.39
Burundi,BDI,2020-04-01,23.48
Burundi,BDI,2020-04-02,23.48
Burundi,BDI,2020-04-03,23.48
Burundi,BDI,2020-04-04,23.48
Burundi,BDI,2020-04-05,23.48
Burundi,BDI,2020-04-06,23.48
Burundi,BDI,2020-04-07,23.48
Burundi,BDI,2020-04-08,23.48
Burundi,BDI,2020-04-09,23.48
Burundi,BDI,2020-04-10,23.48
Burundi,BDI,2020-04-11,23.48
Burundi,BDI,2020-04-12,23.48
Burundi,BDI,2020-04-13,23.48
Burundi,BDI,2020-04-14,23.48
Burundi,BDI,2020-04-15,23.48
Burundi,BDI,2020-04-16,23.48
Burundi,BDI,2020-04-17,23.48
Burundi,BDI,2020-04-18,23.48
Burundi,BDI,2020-04-19,23.48
Burundi,BDI,2020-04-20,23.48
Burundi,BDI,2020-04-21,23.48
Burundi,BDI,2020-04-22,23.48
Burundi,BDI,2020-04-23,23.48
Burundi,BDI,2020-04-24,23.48
Burundi,BDI,2020-04-25,23.48
Burundi,BDI,2020-04-26,23.48
Burundi,BDI,2020-04-27,23.48
Burundi,BDI,2020-04-28,23.48
Burundi,BDI,2020-04-29,23.48
Burundi,BDI,2020-04-30,23.48
Burundi,BDI,2020-05-01,23.48
Burundi,BDI,2020-05-02,23.48
Burundi,BDI,2020-05-03,23.48
Burundi,BDI,2020-05-04,23.48
Burundi,BDI,2020-05-05,23.48
Burundi,BDI,2020-05-06,23.48
Burundi,BDI,2020-05-07,23.48
Burundi,BDI,2020-05-08,18.94
Burundi,BDI,2020-05-09,18.94
Burundi,BDI,2020-05-10,18.94
Burundi,BDI,2020-05-11,18.94
Burundi,BDI,2020-05-12,18.94
Burundi,BDI,2020-05-13,18.94
Burundi,BDI,2020-05-14,18.94
Burundi,BDI,2020-05-15,18.94
Burundi,BDI,2020-05-16,18.94
Burundi,BDI,2020-05-17,18.94
Burundi,BDI,2020-05-18,18.94
Burundi,BDI,2020-05-19,18.94
Burundi,BDI,2020-05-20,18.94
Burundi,BDI,2020-05-21,18.94
Burundi,BDI,2020-05-22,18.94
Burundi,BDI,2020-05-23,18.94
Burundi,BDI,2020-05-24,18.94
Burundi,BDI,2020-05-25,18.94
Burundi,BDI,2020-05-26,18.94
Burundi,BDI,2020-05-27,18.94
Burundi,BDI,2020-05-28,18.94
Burundi,BDI,2020-05-29,18.94
Burundi,BDI,2020-05-30,18.94
Burundi,BDI,2020-05-31,18.94
Burundi,BDI,2020-06-01,18.94
Burundi,BDI,2020-06-02,18.94
Burundi,BDI,2020-06-03,18.94
Burundi,BDI,2020-06-04,18.94
Burundi,BDI,2020-06-05,18.94
Burundi,BDI,2020-06-06,18.94
Burundi,BDI,2020-06-07,18.94
Burundi,BDI,2020-06-08,18.94
Burundi,BDI,2020-06-09,18.94
Burundi,BDI,2020-06-10,18.94
Burundi,BDI,2020-06-11,18.94
Burundi,BDI,2020-06-12,18.94
Burundi,BDI,2020-06-13,18.94
Burundi,BDI,2020-06-14,18.94
Burundi,BDI,2020-06-15,18.94
Burundi,BDI,2020-06-16,18.94
Burundi,BDI,2020-06-17,18.94
Burundi,BDI,2020-06-18,18.94
Burundi,BDI,2020-06-19,18.94
Burundi,BDI,2020-06-20,18.94
Burundi,BDI,2020-06-21,18.94
Burundi,BDI,2020-06-22,18.94
Burundi,BDI,2020-06-23,18.94
Burundi,BDI,2020-06-24,18.94
Burundi,BDI,2020-06-25,18.94
Burundi,BDI,2020-06-26,18.94
Burundi,BDI,2020-06-27,18.94
Burundi,BDI,2020-06-28,18.94
Burundi,BDI,2020-06-29,18.94
Burundi,BDI,2020-06-30,18.94
Burundi,BDI,2020-07-01,18.94
Burundi,BDI,2020-07-02,18.94
Burundi,BDI,2020-07-03,18.94
Burundi,BDI,2020-07-04,18.94
Burundi,BDI,2020-07-05,18.94
Burundi,BDI,2020-07-06,18.94
Burundi,BDI,2020-07-07,18.94
Burundi,BDI,2020-07-08,18.94
Burundi,BDI,2020-07-09,18.94
Burundi,BDI,2020-07-10,18.94
Burundi,BDI,2020-07-11,18.94
Burundi,BDI,2020-07-12,18.94
Burundi,BDI,2020-07-13,18.94
Burundi,BDI,2020-07-14,18.94
Burundi,BDI,2020-07-15,18.94
Burundi,BDI,2020-07-16,18.94
Burundi,BDI,2020-07-17,18.94
Burundi,BDI,2020-07-18,18.94
Burundi,BDI,2020-07-19,18.94
Burundi,BDI,2020-07-20,18.94
Burundi,BDI,2020-07-21,18.94
Burundi,BDI,2020-07-22,18.94
Burundi,BDI,2020-07-23,18.94
Burundi,BDI,2020-07-24,18.94
Burundi,BDI,2020-07-25,18.94
Burundi,BDI,2020-07-26,18.94
Burundi,BDI,2020-07-27,18.94
Burundi,BDI,2020-07-28,18.94
Burundi,BDI,2020-07-29,18.94
Burundi,BDI,2020-07-30,18.94
Burundi,BDI,2020-07-31,18.94
Burundi,BDI,2020-08-01,16.67
Burundi,BDI,2020-08-02,16.67
Burundi,BDI,2020-08-03,16.67
Burundi,BDI,2020-08-04,16.67
Burundi,BDI,2020-08-05,16.67
Burundi,BDI,2020-08-06,16.67
Burundi,BDI,2020-08-07,16.67
Burundi,BDI,2020-08-08,16.67
Burundi,BDI,2020-08-09,16.67
Burundi,BDI,2020-08-10,16.67
Burundi,BDI,2020-08-11,16.67
Burundi,BDI,2020-08-12,16.67
Burundi,BDI,2020-08-13,16.67
Burundi,BDI,2020-08-14,16.67
Burundi,BDI,2020-08-15,16.67
Burundi,BDI,2020-08-16,16.67
Burundi,BDI,2020-08-17,16.67
Burundi,BDI,2020-08-18,16.67
Burundi,BDI,2020-08-19,16.67
Burundi,BDI,2020-08-20,16.67
Burundi,BDI,2020-08-21,16.67
Burundi,BDI,2020-08-22,16.67
Burundi,BDI,2020-08-23,16.67
Burundi,BDI,2020-08-24,16.67
Burundi,BDI,2020-08-25,16.67
Burundi,BDI,2020-08-26,16.67
Burundi,BDI,2020-08-27,16.67
Burundi,BDI,2020-08-28,16.67
Burundi,BDI,2020-08-29,16.67
Burundi,BDI,2020-08-30,16.67
Burundi,BDI,2020-08-31,16.67
Burundi,BDI,2020-09-01,16.67
Burundi,BDI,2020-09-02,16.67
Burundi,BDI,2020-09-03,16.67
Burundi,BDI,2020-09-04,16.67
Burundi,BDI,2020-09-05,16.67
Burundi,BDI,2020-09-06,16.67
Burundi,BDI,2020-09-07,16.67
Burundi,BDI,2020-09-08,16.67
Burundi,BDI,2020-09-09,16.67
Burundi,BDI,2020-09-10,16.67
Burundi,BDI,2020-09-11,16.67
Burundi,BDI,2020-09-12,16.67
Burundi,BDI,2020-09-13,16.67
Burundi,BDI,2020-09-14,16.67
Burundi,BDI,2020-09-15,16.67
Burundi,BDI,2020-09-16,16.67
Burundi,BDI,2020-09-17,16.67
Burundi,BDI,2020-09-18,16.67
Burundi,BDI,2020-09-19,16.67
Burundi,BDI,2020-09-20,16.67
Burundi,BDI,2020-09-21,16.67
Burundi,BDI,2020-09-22,16.67
Burundi,BDI,2020-09-23,16.67
Burundi,BDI,2020-09-24,16.67
Burundi,BDI,2020-09-25,16.67
Burundi,BDI,2020-09-26,16.67
Burundi,BDI,2020-09-27,16.67
Burundi,BDI,2020-09-28,16.67
Burundi,BDI,2020-09-29,16.67
Burundi,BDI,2020-09-30,16.67
Burundi,BDI,2020-10-01,16.67
Cambodia,KHM,2020-01-01,0
Cambodia,KHM,2020-01-02,0
Cambodia,KHM,2020-01-03,0
Cambodia,KHM,2020-01-04,0
Cambodia,KHM,2020-01-05,0
Cambodia,KHM,2020-01-06,0
Cambodia,KHM,2020-01-07,0
Cambodia,KHM,2020-01-08,0
Cambodia,KHM,2020-01-09,0
Cambodia,KHM,2020-01-10,0
Cambodia,KHM,2020-01-11,0
Cambodia,KHM,2020-01-12,0
Cambodia,KHM,2020-01-13,0
Cambodia,KHM,2020-01-14,0
Cambodia,KHM,2020-01-15,0
Cambodia,KHM,2020-01-16,0
Cambodia,KHM,2020-01-17,0
Cambodia,KHM,2020-01-18,0
Cambodia,KHM,2020-01-19,0
Cambodia,KHM,2020-01-20,0
Cambodia,KHM,2020-01-21,0
Cambodia,KHM,2020-01-22,0
Cambodia,KHM,2020-01-23,0
Cambodia,KHM,2020-01-24,0
Cambodia,KHM,2020-01-25,0
Cambodia,KHM,2020-01-26,0
Cambodia,KHM,2020-01-27,0
Cambodia,KHM,2020-01-28,0
Cambodia,KHM,2020-01-29,0
Cambodia,KHM,2020-01-30,0
Cambodia,KHM,2020-01-31,0
Cambodia,KHM,2020-02-01,0
Cambodia,KHM,2020-02-02,0
Cambodia,KHM,2020-02-03,0
Cambodia,KHM,2020-02-04,0
Cambodia,KHM,2020-02-05,0
Cambodia,KHM,2020-02-06,0
Cambodia,KHM,2020-02-07,0
Cambodia,KHM,2020-02-08,0
Cambodia,KHM,2020-02-09,0
Cambodia,KHM,2020-02-10,0
Cambodia,KHM,2020-02-11,0
Cambodia,KHM,2020-02-12,0
Cambodia,KHM,2020-02-13,0
Cambodia,KHM,2020-02-14,0
Cambodia,KHM,2020-02-15,0
Cambodia,KHM,2020-02-16,0
Cambodia,KHM,2020-02-17,0
Cambodia,KHM,2020-02-18,0
Cambodia,KHM,2020-02-19,0
Cambodia,KHM,2020-02-20,0
Cambodia,KHM,2020-02-21,0
Cambodia,KHM,2020-02-22,0
Cambodia,KHM,2020-02-23,0
